osm_id,code,fclass,name,centroid_x,centroid_y,AirQuality
323530687,5153,footway,,23.609,46.774,1
323686914,5122,residential,Strada Ficusului,23.588,46.738,1
323690807,5122,residential,Strada Andrei Andruh,23.628,46.779,1
323690808,5122,residential,Strada Nirajului,23.628,46.78,1
323690809,5141,service,,23.628,46.78,2
323690810,5141,service,,23.628,46.78,2
323690812,5153,footway,,23.627,46.78,1
323704190,5122,residential,Strada Zarandului,23.566,46.779,1
323704299,5122,residential,Strada Bradului,23.566,46.778,1
323704690,5141,service,Strada Cedrului,23.57,46.778,2
323704794,5122,residential,Strada Molidului,23.568,46.778,1
324434718,5153,footway,,23.608,46.785,1
324434719,5141,service,,23.608,46.785,2
324434720,5153,footway,,23.61,46.785,1
324434800,5155,steps,,23.611,46.785,1
324434801,5155,steps,,23.612,46.785,1
324434802,5155,steps,,23.613,46.785,1
325146681,5113,primary,Pia?a Unirii,23.59,46.771,4
325884944,5141,service,,23.689,46.782,2
325884946,5141,service,,23.688,46.782,2
325884948,5141,service,,23.566,46.761,2
325884950,5141,service,,23.689,46.782,2
325884956,5141,service,,23.689,46.782,2
325884959,5141,service,,23.689,46.782,2
325884963,5141,service,,23.567,46.759,2
325884964,5141,service,,23.689,46.782,2
325884965,5141,service,,23.688,46.782,2
325884966,5153,footway,,23.554,46.765,1
325884967,5141,service,,23.687,46.782,2
326070359,5122,residential,Strada Ceferi?tilor,23.606,46.798,1
