osm_id,code,fclass,name,ref,oneway,maxspeed,layer,bridge,tunnel,Air mark,Air,centroid_x,centroid_y
"26615196",5141,service,Strada Tatra,,B,0,0,F,F,1,1,23.576,46.756
"26615198",5141,service,,,B,0,0,F,F,1,1,23.573,46.756
"26615224",5115,tertiary,Strada Câmpului,,B,50,0,F,F,1,1,23.571,46.741
"26615238",5122,residential,Strada Sputnic,,F,50,0,F,F,1,1,23.592,46.754
"26615254",5122,residential,Strada Remetea,,F,50,0,F,F,1,1,23.577,46.761
"26615270",5122,residential,Strada Curcubeului,,F,50,0,F,F,1,1,23.579,46.758
"26615274",5122,residential,Strada Sighi?oarei,,B,30,0,F,F,1,1,23.579,46.758
"26615278",5122,residential,Aleea Mestecenilor,,B,50,0,F,F,1,1,23.582,46.759
"26615281",5122,residential,Strada Luceaf?rului,,B,50,0,F,F,1,1,23.577,46.754
"26615285",5122,residential,Strada Lunii,,B,50,0,F,F,1,1,23.582,46.751
"26615323",5153,footway,,,B,0,0,F,F,1,1,23.556,46.753
"26615325",5153,footway,,,B,0,0,F,F,1,1,23.556,46.752
"26615327",5141,service,,,B,50,0,F,F,1,1,23.559,46.751
"26615347",5141,service,,,B,0,0,F,F,1,1,23.559,46.758
"26615350",5141,service,,,B,50,0,F,F,1,1,23.559,46.756
"26615351",5141,service,,,B,50,0,F,F,1,1,23.558,46.756
"26615364",5141,service,,,B,50,0,F,F,1,1,23.561,46.752
"26615365",5141,service,,,B,50,0,F,F,1,1,23.561,46.752
"26615371",5141,service,,,B,0,0,F,F,1,1,23.560,46.754
"26615372",5141,service,,,B,50,0,F,F,1,1,23.560,46.754
"26615373",5141,service,,,B,50,0,F,F,1,1,23.559,46.754
"26615375",5141,service,,,B,50,0,F,F,1,1,23.551,46.752
"26615377",5153,footway,,,B,0,0,F,F,1,1,23.553,46.752
"26615382",5141,service,,,B,0,0,F,F,1,1,23.556,46.752
"26615390",5153,footway,,,B,0,0,F,F,1,1,23.557,46.753
"26615397",5122,residential,Aleea Bor?a,,F,50,0,F,F,1,1,23.560,46.752
"26615398",5155,steps,,,B,0,0,F,F,1,1,23.558,46.751
"26615403",5122,residential,Strada M?ri?el,,B,50,0,F,F,1,1,23.556,46.749
"26615404",5122,residential,Strada Huedinului,,B,50,0,F,F,1,1,23.557,46.750
"26615431",5115,tertiary,Strada Eugen Ionesco,,B,50,0,F,F,1,1,23.584,46.746
"26615438",5122,residential,Strada Crângului,,B,50,0,F,F,1,1,23.597,46.761
"26615444",5122,residential,Strada Doina Cornea,,B,50,0,F,F,1,1,23.597,46.764
"26615447",5122,residential,Calea Turzii,,F,50,0,F,F,1,1,23.598,46.763
"26615449",5141,service,,,B,0,0,F,F,1,1,23.592,46.765
"26615450",5141,service,,,B,0,0,F,F,1,1,23.594,46.755
"26615469",5122,residential,Strada Govora,,B,50,0,F,F,1,1,23.567,46.759
"26615508",5122,residential,Strada Jupiter,,F,50,0,F,F,1,1,23.590,46.755
"26615516",5122,residential,Strada Petre Ispirescu,,F,50,0,F,F,1,1,23.589,46.764
"26615523",5123,living_street,Strada Piezi??,,F,0,0,F,F,1,1,23.576,46.764
"26615540",5122,residential,Strada Ceahl?u,,B,50,0,F,F,1,1,23.591,46.760
"26615541",5122,residential,Strada Ceahl?u,,B,50,0,F,F,1,1,23.589,46.759
"26615550",5122,residential,Strada Paji?tei,,F,50,0,F,F,1,1,23.580,46.759
"26615551",5122,residential,Strada Viilor,,F,50,0,F,F,1,1,23.581,46.759
"26615558",5115,tertiary,Strada Lunii,,B,50,0,F,F,1,1,23.579,46.751
"26615564",5122,residential,Strada Trasc?ului,,B,50,0,F,F,1,1,23.581,46.756
"26615567",5122,residential,Strada Zorilor,,F,50,0,F,F,1,1,23.579,46.758
"26615581",5141,service,,,B,50,0,F,F,1,1,23.591,46.766
"26615596",5153,footway,,,B,0,0,F,F,1,1,23.556,46.753
"26615598",5153,footway,,,B,0,0,F,F,1,1,23.555,46.752
"26615600",5141,service,,,B,50,0,F,F,1,1,23.559,46.751
"26615602",5141,service,,,B,50,0,F,F,1,1,23.551,46.749
"26615626",5153,footway,,,B,0,0,F,F,1,1,23.559,46.756
"26615642",5141,service,,,B,50,0,F,F,1,1,23.560,46.754
"26615646",5141,service,,,B,50,0,F,F,1,1,23.553,46.751
"26615650",5153,footway,,,B,0,0,F,F,1,1,23.554,46.752
"26615652",5122,residential,Aleea Tazl?u,,B,50,0,F,F,1,1,23.554,46.752
"26615656",5141,service,,,B,50,0,F,F,1,1,23.556,46.754
"26615659",5141,service,,,B,50,0,F,F,1,1,23.556,46.754
"26615664",5141,service,,,B,0,0,F,F,1,1,23.559,46.753
"26615667",5122,residential,Aleea Bor?a,,F,50,0,F,F,1,1,23.561,46.751
"26615676",5122,residential,Strada M?ri?el,,B,50,0,F,F,1,1,23.557,46.750
"26616043",5123,living_street,Strada Gaál Gábor,,F,0,0,F,F,1,1,23.595,46.769
"26616176",5141,service,,,B,0,0,F,F,1,1,23.586,46.772
"26616204",5124,pedestrian,Strada Georges Clemenceau,,B,0,0,F,F,1,1,23.586,46.771
"26616261",5123,living_street,Strada Episcop Ioan Bob,,B,0,0,F,F,1,1,23.588,46.769
"26616269",5123,living_street,Strada Ioan Ra?iu,,F,0,0,F,F,1,1,23.588,46.769
"26616322",5124,pedestrian,Strada Fort?re?ei,,B,0,0,F,F,1,1,23.589,46.768
"26616363",5122,residential,Aleea Stadionului,,B,50,0,F,F,1,1,23.573,46.767
"26616378",5122,residential,Strada Salcâmului,,B,50,0,F,F,1,1,23.568,46.765
"26616387",5141,service,Strada Cobzarilor,,B,50,0,F,F,1,1,23.570,46.766
"26616418",5122,residential,Strada Bogdan Petriceicu Ha?deu,,B,50,0,F,F,1,1,23.581,46.763
"26616551",5122,residential,Strada Gutinului,,F,50,0,F,F,1,1,23.591,46.764
"26616635",5153,footway,,,B,0,0,F,F,1,1,23.588,46.762
"26616666",5122,residential,Strada Aviator B?descu,,F,50,0,F,F,1,1,23.596,46.765
"26616672",5122,residential,Strada Aurorei,,B,50,0,F,F,1,1,23.597,46.765
"26616814",5122,residential,Strada Gheorghe Pop de B?se?ti,,B,50,0,F,F,1,1,23.596,46.762
"26616840",5141,service,,,B,0,0,F,F,1,1,23.593,46.764
"26616859",5141,service,,,B,0,0,F,F,1,1,23.592,46.764
"26616896",5141,service,,,B,0,0,F,F,1,1,23.594,46.766
"26616913",5141,service,,,B,50,0,F,F,1,1,23.593,46.766
"26616954",5122,residential,Calea Turzii,,F,50,0,F,F,1,1,23.598,46.764
"26616968",5153,footway,,,B,0,0,F,F,1,1,23.580,46.757
"26616987",5122,residential,Strada Sighi?oarei,,F,50,0,F,F,1,1,23.580,46.758
"26617003",5122,residential,Strada Louis Pasteur,,F,50,0,F,F,1,1,23.574,46.754
"26617028",5122,residential,Strada Louis Pasteur,,F,50,0,F,F,1,1,23.577,46.755
"26617033",5122,residential,Strada Louis Pasteur,,F,50,0,F,F,1,1,23.577,46.755
"26617083",5141,service,Strada Gheorghe Dima,,B,50,0,F,F,1,1,23.577,46.753
"26617141",5123,living_street,,,B,0,0,F,F,1,1,23.575,46.757
"26617165",5153,footway,,,B,0,0,F,F,1,1,23.576,46.755
"26617179",5141,service,,,B,0,0,F,F,1,1,23.576,46.756
"26623977",5122,residential,Strada Emil Petrovici,,F,50,0,F,F,1,1,23.590,46.779
"26623995",5114,secondary,Strada Daniil P. B?rceanu,,B,50,0,F,F,2,1,23.592,46.780
"26624275",5122,residential,Strada Meteor,,B,50,0,F,F,1,1,23.590,46.754
"26624348",5122,residential,Strada Caraiman,,B,50,0,F,F,1,1,23.590,46.757
"26624623",5141,service,Strada Lunii,,B,0,0,F,F,1,1,23.580,46.752
"26624631",5141,service,,,B,0,0,F,F,1,1,23.580,46.752
"26624646",5141,service,,,B,0,0,F,F,1,1,23.581,46.752
"26624674",5155,steps,,,B,0,0,F,F,1,1,23.581,46.751
"26624680",5153,footway,,,B,0,0,F,F,1,1,23.579,46.753
"26624727",5141,service,,,B,50,0,F,F,1,1,23.575,46.753
"26624803",5115,tertiary,Strada Câmpului,,B,50,0,F,F,1,1,23.565,46.753
"26624847",5153,footway,,,B,0,0,F,F,1,1,23.573,46.754
"26624872",5153,footway,,,B,0,0,F,F,1,1,23.572,46.756
"26625613",5141,service,,,B,0,0,F,F,1,1,23.568,46.757
"26625788",5122,residential,Strada Bogdan Petriceicu Ha?deu,,B,50,0,F,F,1,1,23.574,46.762
"26625795",5122,residential,Strada P?storului,,F,50,0,F,F,1,1,23.578,46.762
"26632959",5122,residential,Strada Mehedin?i,,F,50,0,F,F,1,1,23.561,46.750
"26633271",5141,service,,,B,50,0,F,F,1,1,23.558,46.754
"26633308",5153,footway,,,B,0,0,F,F,1,1,23.558,46.754
"26633446",5122,residential,Aleea Retezat,,B,30,0,F,F,1,1,23.560,46.753
"26633528",5141,service,,,B,50,0,F,F,1,1,23.558,46.755
"26633587",5141,service,,,B,50,0,F,F,1,1,23.558,46.754
"26633610",5141,service,,,B,50,0,F,F,1,1,23.557,46.755
"26633718",5153,footway,,,B,0,0,F,F,1,1,23.554,46.753
"26634151",5122,residential,Strada M?ri?el,,B,50,0,F,F,1,1,23.556,46.750
"26634240",5134,secondary_link,Drumul Sfântul Ioan,DJ107R,F,50,0,F,F,1,1,23.544,46.752
"26634303",5141,service,,,B,50,0,F,F,1,1,23.552,46.752
"26634364",5142,track,,,B,0,0,F,F,1,1,23.549,46.750
"26640907",5141,service,,,B,50,0,F,F,1,1,23.560,46.760
"26640927",5133,primary_link,Calea M?n??tur,,F,50,0,F,F,3,2,23.560,46.760
"26640934",5141,service,,,F,0,0,F,F,1,1,23.560,46.759
"26641001",5122,residential,Strada Ion Me?ter,,F,50,0,F,F,1,1,23.563,46.756
"26641049",5122,residential,Strada Govora,,B,50,0,F,F,1,1,23.565,46.761
"26641056",5141,service,,,B,50,0,F,F,1,1,23.566,46.761
"26641120",5141,service,,,B,50,0,F,F,1,1,23.558,46.756
"26644244",5133,primary_link,Calea Flore?ti,,F,50,0,F,F,3,2,23.556,46.760
"26644291",5133,primary_link,Calea Flore?ti,,F,50,0,F,F,3,2,23.555,46.760
"26644294",5133,primary_link,Calea M?n??tur,,F,50,0,F,F,3,2,23.559,46.760
"26976124",5141,service,,,B,50,0,F,F,1,1,23.636,46.794
"27019923",5122,residential,Strada Septimiu Mure?an,,B,50,0,F,F,1,1,23.578,46.786
"27019929",5122,residential,Strada Clo?ca,,F,50,0,F,F,1,1,23.588,46.777
"27173012",5122,residential,Strada Frédéric Joliot-Curie,,F,50,0,F,F,1,1,23.592,46.773
"27173072",5122,residential,Strada Potaissa,,B,0,0,F,F,1,1,23.587,46.767
"27184344",5141,service,Aleea Moldoveanu,,F,50,0,F,F,1,1,23.562,46.753
"27328660",5122,residential,Strada Nad??ului,,B,50,0,F,F,1,1,23.538,46.783
"27328726",5114,secondary,Strada Giuseppe Garibaldi,,B,50,0,F,F,2,1,23.568,46.768
"27572784",5122,residential,Strada Ha?eg,,F,50,0,F,F,1,1,23.560,46.771
"27883566",5114,secondary,Bulevardul 1 Decembrie 1918,,B,50,0,F,F,2,1,23.558,46.768
"28297805",5141,service,,,B,50,0,F,F,1,1,23.673,46.780
"28323913",5121,unclassified,,,B,30,0,F,F,1,1,23.534,46.735
"28360800",5122,residential,Strada Iuliu Coroianu,,F,30,0,F,F,1,1,23.591,46.782
"28360811",5122,residential,Strada Burebista,,F,50,0,F,F,1,1,23.590,46.783
"28360871",5114,secondary,Strada Câmpina,,B,50,0,F,F,2,1,23.622,46.788
"28360880",5122,residential,Strada Branului,,B,50,0,F,F,1,1,23.646,46.787
"28360906",5141,service,,,B,50,0,F,F,1,1,23.638,46.785
"28360950",5122,residential,Strada Banilor,,B,50,0,F,F,1,1,23.617,46.782
"28360956",5122,residential,Strada Iazului,,B,50,0,F,F,1,1,23.609,46.780
"28360980",5113,primary,Bulevardul 21 Decembrie 1989,DN1C,B,50,0,F,F,3,2,23.605,46.776
"28360987",5113,primary,Bulevardul 21 Decembrie 1989,DN1C,F,50,0,F,F,3,2,23.609,46.777
"28360999",5115,tertiary,Strada Câmpul Pâinii,,B,50,0,F,F,1,1,23.613,46.786
"28361006",5122,residential,Pia?a 1 Mai,,B,50,0,F,F,1,1,23.605,46.786
"28462977",5141,service,Aleea Muzeului Etnografic,,B,50,0,F,F,1,1,23.556,46.777
"28464061",5122,residential,Strada Patriciu Barbu,,B,30,0,F,F,1,1,23.600,46.784
"28464077",5141,service,,,F,30,0,F,F,1,1,23.598,46.784
"28464080",5115,tertiary,Strada R?s?ritului,,B,30,0,F,F,1,1,23.601,46.786
"28464095",5122,residential,Strada Meseriilor,,B,30,0,F,F,1,1,23.602,46.783
"28464100",5122,residential,Strada M?r??e?ti,,F,30,0,F,F,1,1,23.602,46.782
"28464106",5122,residential,Strada Dimitrie Com?a,,B,30,0,F,F,1,1,23.603,46.781
"28674234",5141,service,,,B,0,0,F,F,1,1,23.603,46.780
"28674251",5122,residential,Strada Cernavod?,,B,30,0,F,F,1,1,23.604,46.780
"28699692",5122,residential,Strada Ion Budai Deleanu,,B,50,0,F,F,1,1,23.610,46.761
"29291240",5122,residential,Strada Câmpeni,,F,50,0,F,F,1,1,23.586,46.781
"29291298",5141,service,,,B,50,0,F,F,1,1,23.582,46.776
"29486624",5115,tertiary,Strada Gorunului,,B,50,0,F,F,1,1,23.605,46.780
"29486749",5122,residential,Strada Scor?arilor,,B,0,0,F,F,1,1,23.609,46.779
"29486756",5141,service,,,B,50,0,F,F,1,1,23.607,46.780
"29488236",5141,service,,,B,50,0,F,F,1,1,23.605,46.780
"30164335",5113,primary,Calea Turzii,DN1,F,50,0,F,F,3,2,23.591,46.738
"30413158",5122,residential,Pia?a Ion Agârbiceanu,,F,50,0,F,F,1,1,23.606,46.762
"30413224",5122,residential,Strada Dimitrie Paciurea,,B,50,0,F,F,1,1,23.605,46.753
"30417127",5122,residential,Strada Blajului,,B,50,0,F,F,1,1,23.643,46.789
"30417137",5122,residential,Strada Timi?ului,,B,50,0,F,F,1,1,23.641,46.788
"30805253",5122,residential,Strada M?r??e?ti,,B,30,0,F,F,1,1,23.598,46.782
"30805334",5115,tertiary,Strada Parcul Feroviarilor,,B,30,0,F,F,1,1,23.597,46.785
"31136937",5114,secondary,Strada F?getului,DJ107R,B,50,0,F,F,2,1,23.578,46.722
"31137535",5113,primary,Strada Avram Iancu,DN1,F,50,0,F,F,3,2,23.535,46.755
"31579346",5122,residential,Strada F?g?ra?ului,,B,50,0,F,F,1,1,23.572,46.788
"31579353",5115,tertiary,Strada Lombului,DC142B,B,50,0,F,F,1,1,23.558,46.788
"31579354",5115,tertiary,Strada Lombului,DC142B,B,50,0,F,F,1,1,23.559,46.786
"31579364",5122,residential,Strada Rahovei,,B,30,0,F,F,1,1,23.571,46.776
"31579365",5122,residential,Strada ?erpuitoare,,B,50,0,F,F,1,1,23.577,46.775
"31579370",5122,residential,Strada Dornei,,B,30,0,F,F,1,1,23.578,46.777
"31579372",5122,residential,Strada Augustin Bunea,,B,30,0,F,F,1,1,23.577,46.776
"31579377",5122,residential,Strada ?tefan Ludwig Roth,,B,50,0,F,F,1,1,23.587,46.775
"31579378",5115,tertiary,Strada Emil Racovi??,,F,50,0,F,F,1,1,23.584,46.777
"31579388",5122,residential,Strada Cet??ii,,B,30,0,F,F,1,1,23.583,46.776
"31579390",5122,residential,Strada C?l?ra?ilor,,B,30,0,F,F,1,1,23.581,46.777
"31579402",5122,residential,Strada Costache Negruzzi,,B,50,0,F,F,1,1,23.576,46.777
"31579445",5122,residential,Strada L?pu?ului,,B,30,0,F,F,1,1,23.580,46.778
"31579446",5122,residential,Strada Miron Costin,,B,30,0,F,F,1,1,23.580,46.779
"31579447",5122,residential,Strada Baia Mare,,B,30,0,F,F,1,1,23.579,46.777
"31579467",5122,residential,Strada Trâmbi?a?ului,,B,50,0,F,F,1,1,23.575,46.778
"31579470",5122,residential,Strada Vân?torului,,B,50,0,F,F,1,1,23.571,46.778
"31579471",5122,residential,Strada Vân?torului,,B,50,0,F,F,1,1,23.573,46.777
"31579500",5122,residential,Strada Tyukodi Ántal,,B,50,0,F,F,1,1,23.574,46.778
"31579503",5122,residential,Strada 16 Februarie,,B,50,0,F,F,1,1,23.575,46.779
"31579512",5122,residential,Strada 11 Octombrie,,B,50,0,F,F,1,1,23.577,46.779
"31579584",5122,residential,Strada L?c?tu?ului,,B,50,0,F,F,1,1,23.580,46.780
"31579606",5122,residential,Strada Magaziei,,B,50,0,F,F,1,1,23.580,46.781
"31579607",5122,residential,Strada Lemnului,,B,50,0,F,F,1,1,23.578,46.781
"31579614",5122,residential,Strada Conductorilor,,B,50,0,F,F,1,1,23.582,46.781
"31579622",5122,residential,Strada Carpa?i,,B,50,0,F,F,1,1,23.582,46.781
"31579625",5122,residential,Strada Fierului,,B,50,0,F,F,1,1,23.582,46.782
"31579627",5122,residential,Strada R?d?u?i,,B,50,0,F,F,1,1,23.571,46.781
"31579629",5122,residential,Strada Buhu?i,,B,50,0,F,F,1,1,23.574,46.781
"31579647",5133,primary_link,Strada Fabricii de Chibrituri,,B,50,0,F,F,3,2,23.582,46.784
"31579737",5122,residential,Strada Brându?elor,,B,50,0,F,F,1,1,23.590,46.788
"31579774",5122,residential,,,B,50,0,F,F,1,1,23.590,46.796
"31579791",5122,residential,Strada Puie?ilor,,B,50,0,F,F,1,1,23.598,46.792
"31579793",5122,residential,Strada Gladiolelor,,B,50,0,F,F,1,1,23.594,46.791
"31579795",5122,residential,Strada Dumbrava Ro?ie,,B,50,0,F,F,1,1,23.596,46.791
"31579805",5122,residential,Strada Petrache Poienaru,,B,50,0,F,F,1,1,23.592,46.793
"31579811",5122,residential,Strada Codrului,,B,50,0,F,F,1,1,23.578,46.794
"31580075",5114,secondary,Strada Maramure?ului,,B,50,0,F,F,2,1,23.596,46.793
"31580076",5122,residential,Strada C?lug?reni,,B,50,0,F,F,1,1,23.597,46.791
"31580080",5122,residential,Strada R?zboieni,,B,50,0,F,F,1,1,23.594,46.791
"31581244",5122,residential,Strada P?durii,,F,30,0,F,F,1,1,23.586,46.752
"31581861",5142,track,Strada Pablo Picasso,,B,50,0,F,F,1,1,23.578,46.749
"31581887",5122,residential,Strada Panait Istrati,,B,50,0,F,F,1,1,23.582,46.750
"31581920",5122,residential,Strada Vasile Stoica,,B,50,0,F,F,1,1,23.585,46.749
"31581964",5122,residential,Strada Vasile Stoica,,B,50,0,F,F,1,1,23.583,46.749
"31581989",5122,residential,Strada George Valentin Bibescu,,B,50,0,F,F,1,1,23.582,46.750
"31582042",5122,residential,Strada Mircea Eliade,,B,50,0,F,F,1,1,23.582,46.751
"31582183",5141,service,,,B,0,0,F,F,1,1,23.586,46.753
"31582248",5141,service,,,F,30,0,F,F,1,1,23.586,46.754
"31582439",5141,service,,,B,50,0,F,F,1,1,23.574,46.753
"31582471",5123,living_street,,,B,0,0,F,F,1,1,23.575,46.758
"31582500",5141,service,Strada Tatra,,B,0,0,F,F,1,1,23.577,46.756
"31582519",5123,living_street,,,B,0,0,F,F,1,1,23.576,46.754
"31582520",5123,living_street,,,B,0,0,F,F,1,1,23.577,46.755
"31582550",5141,service,,,B,0,0,F,F,1,1,23.580,46.756
"31583052",5122,residential,Strada Ciprian Porumbescu,,B,50,0,F,F,1,1,23.580,46.761
"31583124",5122,residential,Strada Colibi?ei,,F,50,0,F,F,1,1,23.579,46.759
"31583239",5122,residential,Strada Iuliu Moldovan,,B,50,0,F,F,1,1,23.582,46.760
"31583259",5141,service,Strada C?minele Ha?deu,,B,50,0,F,F,1,1,23.579,46.763
"31583270",5141,service,Strada C?minele Ha?deu,,B,50,0,F,F,1,1,23.576,46.764
"31583281",5122,residential,Strada George Bacovia,,B,50,0,F,F,1,1,23.580,46.750
"31583314",5122,residential,Strada George Bacovia,,B,50,0,F,F,1,1,23.582,46.748
"31583322",5122,residential,Strada Duiliu Zamfirescu,,B,50,0,F,F,1,1,23.585,46.747
"31583349",5122,residential,Strada Iuliu Merca,,B,50,0,F,F,1,1,23.584,46.748
"31583360",5122,residential,Strada Grigore Moisil,,B,50,0,F,F,1,1,23.588,46.747
"31583377",5122,residential,Strada Eugen Ionesco,,B,50,0,F,F,1,1,23.584,46.745
"31583797",5122,residential,Strada Agricultorilor,,F,50,0,F,F,1,1,23.546,46.757
"31583996",5122,residential,Strada Siretului,,B,50,0,F,F,1,1,23.627,46.778
"31584011",5122,residential,Strada Oltului,,F,50,0,F,F,1,1,23.630,46.778
"31584029",5122,residential,Strada Mure?ului,,F,50,0,F,F,1,1,23.626,46.778
"31584057",5122,residential,Strada Târnavelor,,B,50,0,F,F,1,1,23.623,46.779
"31584109",5141,service,,,B,0,0,F,F,1,1,23.650,46.781
"31584172",5141,service,,,B,50,0,F,F,1,1,23.586,46.780
"31584194",5122,residential,Strada Fericirii,,F,50,0,F,F,1,1,23.587,46.782
"31584285",5122,residential,Strada Vi?inilor,,B,50,0,F,F,1,1,23.578,46.791
"31584294",5122,residential,Strada Olteniei,,B,50,0,F,F,1,1,23.573,46.788
"31584299",5122,residential,Strada Belgrad,,B,50,0,F,F,1,1,23.575,46.788
"31584310",5122,residential,Strada Munteniei,,B,50,0,F,F,1,1,23.576,46.788
"31584337",5122,residential,Strada Strungarilor,,B,50,0,F,F,1,1,23.564,46.784
"31584341",5122,residential,Strada Metalului,,B,50,0,F,F,1,1,23.565,46.784
"31584342",5122,residential,Strada Bumbe?ti,,B,50,0,F,F,1,1,23.566,46.786
"31584343",5122,residential,Strada Piatra Craiului,,B,50,0,F,F,1,1,23.566,46.784
"31584346",5122,residential,Strada Banul Udrea,,B,50,0,F,F,1,1,23.571,46.787
"31584348",5122,residential,Strada Spinoas?,,B,50,0,F,F,1,1,23.567,46.789
"31584357",5122,residential,Strada Pintenului,,B,50,0,F,F,1,1,23.567,46.789
"31584375",5122,residential,Strada Sitarilor,,B,50,0,F,F,1,1,23.563,46.790
"31584377",5122,residential,Strada Busuiocului,,B,50,0,F,F,1,1,23.562,46.789
"31584386",5122,residential,Strada S?lajului,,B,50,0,F,F,1,1,23.562,46.785
"31584387",5122,residential,Strada Sibiului,,B,50,0,F,F,1,1,23.563,46.786
"31584504",5123,living_street,Strada Tipografiei,,F,0,0,F,F,1,1,23.590,46.773
"31584524",5122,residential,Strada Haiducului,,F,50,0,F,F,1,1,23.591,46.781
"31584528",5115,tertiary,Strada Decebal,,B,50,0,F,F,1,1,23.592,46.784
"31584535",5114,secondary,Strada Traian,,B,50,0,F,F,2,1,23.596,46.785
"31584549",5114,secondary,Strada Valea Seac?,DJ105T,B,50,0,F,F,2,1,23.541,46.792
"31584609",5122,residential,Calea Flore?ti,,B,50,0,F,F,1,1,23.545,46.757
"31584625",5133,primary_link,,,F,50,0,F,F,3,2,23.543,46.756
"31584632",5133,primary_link,,,F,50,0,F,F,3,2,23.542,46.758
"31584653",5122,residential,Strada Grigore Alexandrescu,,F,50,0,F,F,1,1,23.546,46.755
"31584728",5141,service,,,B,50,0,F,F,1,1,23.558,46.763
"31584740",5141,service,,,F,50,0,F,F,1,1,23.566,46.764
"31584766",5122,residential,Strada Arany János,,F,0,0,F,F,1,1,23.582,46.771
"31584867",5122,residential,Strada Rovine,,F,50,0,F,F,1,1,23.609,46.782
"31584868",5122,residential,Strada C?lan,,F,50,0,F,F,1,1,23.612,46.784
"31584884",5133,primary_link,,,F,50,0,F,F,3,2,23.619,46.779
"31584944",5122,residential,Strada Nirajului,,B,50,0,F,F,1,1,23.633,46.780
"31584978",5141,service,,,B,50,0,F,F,1,1,23.633,46.780
"31585007",5141,service,,,B,50,0,F,F,1,1,23.633,46.781
"31585189",5122,residential,Strada Cojocnei,,F,50,0,F,F,1,1,23.629,46.784
"31585213",5122,residential,Aleea Dâmbovi?ei,,B,50,0,F,F,1,1,23.630,46.783
"31585220",5122,residential,Strada Abrudului,,B,50,0,F,F,1,1,23.629,46.783
"31585301",5122,residential,Strada Jiului,,B,50,0,F,F,1,1,23.637,46.779
"31585345",5122,residential,Strada Tulcea,,B,50,0,F,F,1,1,23.632,46.776
"31585436",5122,residential,Strada Tulcea,,B,50,0,F,F,1,1,23.631,46.776
"31585457",5141,service,Strada Gala?i,,B,50,0,F,F,1,1,23.634,46.775
"31585478",5141,service,,,B,50,0,F,F,1,1,23.638,46.777
"31585507",5141,service,,,B,50,0,F,F,1,1,23.636,46.777
"31585527",5141,service,,,B,50,0,F,F,1,1,23.635,46.777
"31585565",5141,service,,,B,50,0,F,F,1,1,23.634,46.777
"31585594",5141,service,,,B,0,0,F,F,1,1,23.638,46.777
"31585623",5122,residential,Strada Oltului,,B,30,0,F,F,1,1,23.634,46.778
"31585718",5122,residential,Strada Dionisie Roman,,B,50,0,F,F,1,1,23.636,46.779
"31585741",5141,service,,,B,50,0,F,F,1,1,23.637,46.778
"31585821",5114,secondary,Strada Aurel Vlaicu,DJ105S,F,50,0,F,F,2,1,23.640,46.782
"31585876",5122,residential,Strada Cernei,,F,50,0,F,F,1,1,23.624,46.783
"31585880",5122,residential,Strada Cernei,,F,50,0,F,F,1,1,23.623,46.784
"31585882",5122,residential,Strada Cernei,,B,50,0,F,F,1,1,23.624,46.784
"31585888",5122,residential,Strada Tribunul Vl?du?iu,,B,50,0,F,F,1,1,23.626,46.783
"31585894",5122,residential,Strada Cernei,,B,0,0,F,F,1,1,23.622,46.784
"31585898",5141,service,,,B,50,0,F,F,1,1,23.622,46.784
"31585899",5141,service,,,B,50,0,F,F,1,1,23.627,46.782
"31585902",5141,service,,,B,50,0,F,F,1,1,23.627,46.782
"31585905",5122,residential,Strada Dejului,,B,50,0,F,F,1,1,23.628,46.783
"31585912",5122,residential,Strada Cojocnei,,B,50,0,F,F,1,1,23.632,46.783
